acc	p_1	f_1	r_1
0.9789136302294197	0.8656036446469249	0.8587570621468927	0.852017937219731
0.9746333045729076	0.8648648648648649	0.849846782431052	0.8353413654618473
0.9779810298102981	0.8556701030927835	0.8645833333333334	0.8736842105263158
0.9698431845597105	0.8347280334728033	0.8201438848920862	0.806060606060606
0.9763981528989225	0.8701298701298701	0.8535031847133757	0.8375
