acc	p_1	f_1	r_1
0.9935934464107546	0.8856502242152466	0.8662280701754387	0.8476394849785408
0.9928613920285544	0.8514644351464435	0.8496868475991649	0.8479166666666667
0.9927697441601779	0.8480725623582767	0.8395061728395061	0.8311111111111111
0.994906879513493	0.8627002288329519	0.8490990990990991	0.835920177383592
0.9932597369475716	0.7947269303201506	0.8202137998056365	0.8473895582329317
0.9914020405823685	0.8463203463203464	0.8390557939914163	0.8319148936170213
0.992530094582975	0.8562628336755647	0.8571428571428571	0.8580246913580247
0.9938185443668993	0.8496583143507973	0.827968923418424	0.8073593073593074
